brandM,brandT,brandG,fitSt,fitBo,fitWi,black,lblue,none,price,id
-2.433020081,-2.477996743,-3.268550239,-0.65579932,-4.422024914,-4.545468721,0.155370906,-0.218559323,-5.188288982,-4.308750629,1147
-1.279249987,-0.599276228,-1.457057021,-1.247989784,-1.432927022,-2.90021069,0.708244662,-0.611062771,-10.75736361,-9.508752408,1148
-2.624421029,-2.16161081,-3.35108582,-1.502385417,-1.934851559,-1.765657365,-0.227861925,-0.49874788,-9.365355439,-5.650730039,1152
-1.227187954,-0.870710287,-1.473894221,-0.951519488,-2.7232057,-4.228684901,0.054065952,-0.205845418,-9.193036215,-7.285876188,1153
0.012801181,0.33830791,0.202921663,-0.771988079,-1.613694277,-0.252687489,0.156471514,0.417405848,-12.98756471,-12.18887681,1157
-0.719905707,0.893624764,-0.425553859,-1.581354692,-3.902229332,-3.46780399,1.284323842,-0.178434046,-2.838338576,-3.677275739,1158
-0.959565523,-0.85345678,-0.784985619,-6.728440927,-8.8410714,-9.985078807,0.050040268,-0.568618685,-10.1604658,-5.607943191,1160
-1.408885707,-0.360369147,-1.284395822,-4.886472635,-7.935516539,-8.6213045,0.049012072,-0.274177939,-9.240045937,-4.202438678,1162
-0.625700431,-0.433628179,-0.383725932,-5.468706189,-8.107117079,-9.363370875,0.32290925,-0.638352116,-10.25377341,-8.476823086,1163
-1.35120924,-1.576552494,-1.717582183,-2.723253564,-1.020571194,-2.5410533,1.848855522,-1.225918093,-5.829605697,-3.896182323,1164
-1.077085855,-0.817291996,-1.384425516,0.709983462,-4.059967424,-4.25028651,-0.3581775,-0.33545296,-10.03487787,-10.58780714,1165
-1.162058738,-0.86343423,-1.0207846,-6.602589997,-8.906086274,-9.987170035,-0.049710688,-0.602255919,-9.623311391,-5.320847278,1166
-2.259774453,-1.854926342,-3.047839877,1.119982115,2.592110059,1.526687906,0.325071433,-0.125566664,-6.924341887,-7.779861594,1167
-1.994523358,-1.338486969,-2.22204531,-4.270107024,-5.134016803,-7.215743507,-0.688735205,-0.92495993,-10.54571879,-6.838185343,1172
-0.003806785,0.59870464,0.055066751,2.778182656,1.183133398,3.895531166,-0.872036589,-0.774088081,-0.874557296,-3.34999852,1173
-1.119231641,-0.908046619,-1.595716586,2.445767425,2.983354418,0.322408307,1.044647814,-1.233084079,-3.134438696,-5.106747037,1174
-2.638055654,-1.541720695,-3.251141843,-0.350140361,-5.086487307,-5.206485316,-0.930441895,-0.166589086,-6.60224135,-4.966547715,1175
-0.137570175,0.938859204,0.198716282,-0.973401056,-0.804150892,-4.14908902,1.420934676,0.071431822,-5.604616143,-4.302142453,1176
-1.775465067,-0.608636262,-2.084713985,-0.285312533,-0.973287179,-1.04266366,0.889271647,-0.87909559,-6.870979413,-4.010073823,1177
-1.498897763,-0.644441543,-1.737040059,-0.525818793,-4.228568811,-4.923705547,0.196007686,-0.940218192,-4.620310743,-5.272594748,1179
-0.891350253,-0.847773975,-0.709648898,-6.648014387,-9.354034481,-10.19634017,0.021259636,-0.605495239,-9.607501754,-5.377674164,1180
-2.40284052,-2.740732798,-3.345544001,-0.379436035,0.560953617,0.721037658,0.166130529,0.072467082,-8.976189736,-5.366003387,1181
-1.992964505,0.822474666,-2.045961017,1.117344505,1.308981567,0.335222982,0.269175494,0.179798439,-5.900188622,-3.580926237,1182
-0.574369556,-1.157497228,-0.595499775,-4.247486799,-6.903398984,-8.111282164,0.377989113,-0.811280482,-11.51832052,-10.82637355,1187
-1.38107126,1.674755684,-1.104569764,0.908886821,-0.897604904,0.021373928,-0.025419261,-0.417273975,-2.314506617,-3.94148665,1188
-2.749144538,-0.427741527,-3.304152896,2.712617637,2.327646651,-0.217864642,-0.262893846,-0.21196447,-1.410242432,-2.765028094,1189
-0.418080553,0.232771954,-0.283933785,-0.811387839,-3.501008891,-4.29122241,0.048584168,-0.116225699,-9.808112129,-8.087547444,1190
0.419634876,0.791231583,0.74091311,0.146415613,-2.073927976,-1.441895864,-0.422039875,0.277066755,-6.758899564,-3.806779901,1193
-2.254086644,-1.826197401,-2.95847454,0.07165026,1.4896819,0.855712686,-0.33671779,0.140366465,-9.465011509,-6.131404551,1195
-1.643505425,-1.770925972,-2.177289965,-1.25007624,-2.210027789,-1.437074405,0.414812383,-0.190187064,-7.922854544,-3.593053737,1196
-1.5417453,-1.62430555,-1.713842833,-5.499125541,-7.926377132,-9.106897231,-0.315021566,-0.584369766,-10.1289592,-6.996727834,1197
-1.568685738,-0.584638949,-1.943120715,1.397750763,1.861940324,0.955035583,-0.183812025,0.085857805,-2.597317467,-4.266689612,1198
-1.348128675,0.422986685,-1.358119642,0.354265858,0.319293598,-0.035491331,-0.661876014,0.083563833,-10.54634668,-8.126058182,1200
-1.505099002,-1.113415112,-2.11096933,2.852468199,1.507136881,1.403546278,0.404442217,-0.316834524,-4.249442275,-3.735206626,1201
-2.034391677,-0.690787759,-2.385679283,0.083839299,-1.150166381,-0.719238863,-1.400807864,-0.127183628,-7.954768346,-3.798430529,1202
-2.218995339,-1.309343765,-2.81700852,0.827486687,0.523421523,-0.15178947,-0.429970018,-0.43745793,-7.573093649,-8.916711115,1203
-1.726257766,-1.622202002,-2.360973791,1.016588146,-2.719589884,-3.27509962,-0.181995481,0.553527132,-6.326497082,-3.301674287,1206
-0.875288233,-0.192070528,-1.25724196,4.494374745,-0.097745962,0.820922803,0.358232813,-0.401477043,-3.482213333,-6.289724379,1207
-2.691915963,-1.909090726,-3.352787791,-1.607876055,-2.629103296,-4.551470127,0.253609657,-0.446959983,-5.095928507,-2.941677937,1209
-1.479757222,-0.866523086,-1.614768933,-3.05668367,-5.968858298,-6.827278563,0.325982743,-0.77683662,-6.787468039,-5.410645896,1210
-2.189485076,-0.27693399,-2.719756137,3.796114685,3.474216626,3.885767017,-0.042693977,-0.409461747,-2.247140114,-2.973671354,1211
-0.192903611,0.746436816,-0.042268807,1.306277284,-0.032465168,0.571843307,-0.106103457,-0.056131717,-7.701630473,-5.99427547,1212
-0.191860362,0.649025064,0.190411915,-2.540070027,-2.064318615,-4.922622239,-0.151459195,-0.012224061,-13.45890537,-13.57826838,1213
0.790254893,-0.340756741,0.900181622,-1.123738745,0.971134798,0.27972743,1.422940666,0.028949307,-8.419629351,-4.701346444,1214
-0.159392456,-0.127941492,-0.134609662,0.014984512,-3.39164537,-4.158172805,-0.126880692,-0.231692977,-8.910797144,-6.035166136,1215
-1.859504329,-0.278518462,-2.344404952,3.812702804,0.811841977,-0.445137047,0.505231897,-0.357949058,-1.038318983,-3.020334419,1216
-2.342296482,-0.591467671,-2.584138041,-1.729054565,-5.796914601,-6.477847334,-0.484292087,-0.623763627,-7.363133271,-4.798667022,1219
-1.283776924,-0.453497288,-1.456108594,-0.425508271,-4.058742433,-4.930099902,0.159125353,-0.536042254,-8.495670762,-8.861126474,1222
-1.584631036,-0.747857903,-1.748156724,-2.314870388,-2.667984563,-4.721681585,-0.734537989,0.267130004,-10.46373832,-6.847665933,1223
0.028966902,-0.296261947,0.036640806,-0.36079077,0.220335913,0.676741956,-0.202178947,0.195593935,-9.293999971,-6.867333166,1224
-0.34166601,0.216998884,-0.027084162,-3.643127025,-6.724332237,-5.811725761,0.213841346,0.155912423,-9.301535147,-4.212467401,1225
-0.670229725,1.63603656,-0.021288282,-3.935160882,-1.614543808,-4.913927029,0.75809778,0.149067466,-8.604792344,-4.778970914,1226
-0.515446356,-0.777369925,-0.643188934,-0.858669504,-2.339875545,-4.326938826,-0.447734042,-0.34036713,-11.32210219,-11.23555684,1227
-1.165576686,-1.881676661,-1.762379037,0.202553658,2.357840993,-0.3193662,0.485301191,-0.185496663,-8.573259576,-9.946340703,1228
-1.201862077,-0.407075557,-1.383252944,0.02345754,-0.468722228,0.176595137,-0.753993672,-0.299602001,-6.974909697,-4.759426112,1229
-1.454025154,-1.691204891,-1.988443723,-0.520927685,0.325737115,-1.836871762,0.404965797,0.325193999,-3.421760927,-3.904456777,1231
-0.095425414,0.296505075,0.194607077,-2.057221296,-5.805838452,-6.584392398,-0.261932864,-0.761678282,-10.83360167,-10.96961835,1234
-2.071201779,-1.002285219,-2.630886268,1.857816386,-2.331332728,-3.075662525,-0.363710185,0.151349989,-4.425356319,-3.409073807,1237
-0.092414649,0.32306828,-0.111803361,2.349745893,-2.63180248,-1.887270208,1.244331894,-0.637848288,-0.293853363,-3.269238192,1239
-1.387947059,-1.651207706,-2.15830272,3.250837097,2.0909647,2.986060529,0.61559456,0.319630982,0.279909878,-2.07407757,1240
-1.574438532,-1.057133967,-2.082018022,1.842045465,1.267251619,-0.482088923,-0.863028442,-0.313789404,-10.59270754,-12.53724437,1241
-1.522956502,-1.158573835,-1.867069037,-1.341925958,-0.675442566,-3.217429142,0.178700526,0.022634803,-7.565164708,-3.684678875,1242
-1.038363641,-0.943103719,-1.394855254,0.861900973,-3.186250148,-2.188468634,-0.410202676,0.156395211,-7.739396504,-4.739990826,1246
-0.491555579,-0.49121649,-0.377474667,-3.468385481,-6.769210021,-7.701237908,0.416855836,-0.916745147,-10.25314875,-8.182664641,1247
-1.341052399,-0.649576256,-1.673245598,1.073085202,0.644234933,-1.022261125,-0.651700532,0.343449749,-9.400351256,-9.518679329,1248
-0.655775196,-0.631288263,-1.143892817,4.734636264,0.027803523,1.445435104,0.259084988,-0.065908152,-4.700389721,-7.808516951,1249
-0.715894275,-1.182058121,-1.129432293,1.423963518,-0.946773142,-2.449222153,-0.350284006,0.199127561,-6.155691777,-4.381328125,1250
0.169503932,-0.378406829,0.101774002,0.718255674,-1.954798992,-1.029711589,0.530605217,0.035593098,-5.528129682,-4.437399561,1251
-0.12645682,0.750358675,-0.067338237,3.138537572,-0.900071598,1.563585806,-0.707976317,-0.352919028,-4.833642806,-4.909727,1252
-2.461151717,-1.219515684,-2.956381582,-0.852942163,-4.45931541,-4.865882148,0.259981346,-0.511632922,-3.833220919,-3.349275726,1254
-0.853142952,0.23504276,-0.758890992,-1.144171924,-5.52547607,-5.626898188,0.584106328,-0.031436185,-7.841878307,-4.157199456,1255
0.284971682,-0.449386564,0.16348154,1.318500253,2.092828761,2.015164052,0.690398033,-0.160927886,-8.549378913,-11.14622419,1257
-0.169497799,0.343399163,-0.126736666,1.500232139,1.426080538,0.974087704,-0.566592633,-0.093263422,-11.53631017,-13.19607411,1258
-0.101126837,-0.450299724,-0.110929498,-0.957973834,-0.378084907,-1.448669311,0.198931405,-0.220833058,-13.99506427,-14.97016342,1259
0.256660723,-0.418402162,0.178127079,1.036370148,0.064152116,-0.443223807,-0.210444936,0.237643692,-10.58318046,-12.10062712,1260
-1.404447422,-0.816749485,-1.639436843,-1.539031331,-1.502562595,-1.044642601,0.227755459,0.017101231,-6.248708488,-3.127139307,1261
-0.704509423,0.494834522,-0.582477361,-0.335237669,-0.703991878,-0.842142301,-0.165092286,0.498815319,-10.38431404,-7.999202446,1263
0.764791316,1.508559226,1.279204063,0.589472008,0.587076441,-0.194242984,0.156366001,-0.292510615,-10.31348001,-11.75231213,1264
-0.994513297,-0.121758711,-1.097673346,-0.042543158,-0.514532963,-0.017155788,0.482590808,-0.081746135,-9.489009334,-7.084897192,1265
-0.113258395,-0.900705775,-0.188695069,-1.558351559,-5.69546363,-6.095933456,0.850002373,-0.96547674,-4.662664976,-3.957529308,1267
-3.155563831,-0.681183141,-3.611134527,-1.186288404,-0.574862578,-1.314342098,0.824158019,0.168701896,-8.356090698,-3.438820397,1268
-2.05597393,-1.33606377,-2.608404862,0.181632754,0.485781064,0.789562683,-0.649149335,0.503761922,-3.585817883,-2.72559528,1269
-1.378625588,-1.147319675,-1.338961457,-6.664201384,-8.880662555,-9.987068532,0.078558282,-0.472663416,-9.507581973,-4.724816897,1270
0.275244237,0.806378679,0.69118481,-1.630347015,-1.993090418,-0.692960157,-0.249273102,0.003973047,-7.119501485,-6.736749672,1271
-2.950226526,-2.800183411,-3.909769933,-1.304763178,-1.136059328,-1.68545391,0.398186998,-0.429893456,-6.42774471,-2.938557577,1272
-3.343207958,-3.892949487,-4.58902411,-1.909872137,-2.756625625,-2.241608599,-0.06154182,-0.421293587,-5.911598906,-2.805845152,1273
-1.496795908,-0.781993831,-1.995087591,2.970204541,-2.619606165,-2.179538441,-0.356208825,-0.15823081,-3.02555923,-3.35096669,1274
-2.457578959,-1.200366719,-2.966628743,-0.392670597,-1.988195104,-3.152628089,-0.575049591,-0.646111993,-8.956452032,-7.908319595,1275
-0.823330179,-0.156734193,-0.632920214,-3.910017028,-7.350322661,-7.924313929,-0.056145503,-0.365514617,-10.29036315,-4.844910516,1277
-0.155940966,0.156123669,0.003951186,-1.001667424,-5.369412947,-5.619583052,0.208348867,0.01924394,-9.473384345,-8.497548471,1278
-1.092119951,-0.246171996,-0.930754475,-4.3564734,-3.623674466,-5.10372262,-0.708601488,0.06765208,-6.837952057,-4.227024407,1279
-3.24411852,-2.506350026,-4.22911003,-0.210601644,0.874022445,-2.2892139,0.62848972,-0.764493248,-3.159990059,-2.594228665,1280
-1.032373832,-1.256718775,-0.975218866,-6.66355279,-9.076146484,-10.300021,0.100503446,-0.655439679,-9.805464647,-5.412087089,1281
-0.628705279,-0.670594759,-0.536458646,-3.916088765,-7.206807274,-7.638946909,-0.411690276,-0.634680185,-6.09710089,-3.636855951,1283
0.123419014,0.596667069,0.611963789,-3.775338158,-4.382739134,-6.486829998,0.073437247,-0.167768665,-12.26501604,-10.50574201,1284
-0.244211339,0.027170715,-0.240248193,0.108404471,0.070292652,-0.734042991,1.478865753,-0.013881154,-7.505363787,-5.692478265,1286
1.053094551,1.751716029,1.614147605,1.81994729,-0.036241612,0.713238971,-0.013796658,-2.224137613,-1.597739621,-3.290329506,1287
-1.910856501,-1.301682017,-2.406695015,-0.329195498,-0.360695131,-1.555173707,0.311211713,-0.617694673,-9.937199364,-6.411965768,1289
-1.232585938,-0.978091718,-1.43949179,-2.013615873,-5.802263218,-6.170505951,0.305337924,-0.167905181,-8.019965539,-5.768174948,1291
-0.873835164,-1.412987031,-1.482088769,3.28161805,-1.990290579,-1.52704945,0.059312103,-0.73910629,-4.980620668,-8.492151376,1292
-1.433724604,-0.013870056,-1.448814562,-2.133975569,-2.08759637,-2.262001772,1.82155945,-0.328992379,-5.859207042,-2.650131688,1293
-2.141942706,-0.22630835,-2.596041475,3.350508123,-1.671333001,-1.621462617,-0.330676572,-0.644506952,-0.356678752,-2.715848758,1296
-1.760107442,0.868332925,-1.677435657,0.080999593,-0.514053075,-0.748564952,-0.847125534,-0.220622371,-8.338854078,-6.89447578,1298
-0.732754681,-0.505717943,-0.829216507,-0.882957901,-4.964284092,-5.301816887,0.177067901,0.234448072,-9.947011268,-7.799597021,1299
-0.776105904,0.560623112,-0.500460745,-1.856136976,-5.557219858,-5.185509895,-1.62255828,0.058149495,-4.684854966,-2.758440042,1300
-0.84737483,-0.478983184,-0.644181585,-5.479268178,-8.063967009,-9.309702016,0.393276288,-0.78818194,-9.574127788,-8.065354852,1302
-2.476442148,-1.140070622,-2.863270296,-2.272501312,-2.516450915,-2.620877484,-0.258848712,-0.530452615,-6.827392615,-5.766255425,1303
-0.020185745,-0.141936071,0.182538957,-2.906171305,-4.372690695,-5.308808435,0.805728278,0.124268708,-7.789342547,-3.750088535,1304
-3.322278239,-3.067321583,-4.412885139,-0.997600729,-3.763383676,-3.019003071,0.248984705,0.049097455,-4.180350841,-2.426769647,1305
-0.814210275,-0.558915346,-0.600171386,-6.116216232,-4.565762967,-6.936702683,0.264109056,-0.471301966,-10.84583677,-4.712486405,1307
-1.912951187,-2.117934757,-2.829694308,2.643772704,1.993604088,2.010391,1.151059153,-0.838568224,-3.189297266,-5.259072948,1309
-0.85080832,-0.254694825,-0.889109862,-1.204578331,-1.877400193,-0.355358862,0.071503648,-0.193930075,-12.06440049,-9.580196445,1310
-0.497202758,-0.984710854,-0.440290408,-4.8889863,-4.558153618,-4.873352376,-0.154345767,0.451919725,-13.69987651,-7.955214288,1311
-0.630443072,0.655472151,-0.345543624,-1.520815141,-5.766290898,-6.197252611,-0.665989317,-0.260395338,-8.688108673,-6.312081236,1312
-0.803630436,-0.911429783,-1.080550514,-0.437370512,1.059443075,0.250860667,1.231034615,0.078013741,-4.735265412,-3.244999464,1313
0.548643084,0.440797007,0.99123726,-2.728748091,-5.69912355,-4.959139802,-0.632357877,0.045934927,-9.031778033,-4.378678841,1316
0.643131428,0.784032479,0.911873726,1.021749425,-1.783494389,-0.957205464,0.928924106,0.012646296,-4.831133686,-3.168067881,1317
0.13516693,1.251594737,0.551968725,-0.726643825,-1.317475296,0.218493937,1.437293814,0.466370093,-5.307271692,-3.097431468,1321
-0.976788375,-0.902270525,-1.416539784,2.296708003,0.721042963,0.548195475,0.282702011,-0.702287108,-4.819247697,-5.391948888,1328
-2.251048548,-1.657686145,-2.964336966,0.767327895,0.414956603,0.297385438,0.078533082,0.621137767,-11.09771109,-12.47926274,1329
-0.463376874,0.192949969,-0.432938845,0.190764965,-0.80710755,0.085091044,0.594089949,0.011392909,-3.982997942,-3.347603186,1330
-1.081680283,-0.617636636,-0.918419174,-5.627580397,-7.533501275,-9.241097489,-0.52817041,-0.844430958,-13.84409039,-14.58066903,1332
-1.472053966,0.315426252,-1.685324533,2.751651607,2.691084932,-0.078387737,0.150345974,-0.249436497,-5.848239528,-4.90458068,1333
-0.088666798,0.457394373,-0.143286448,3.35397742,0.857915383,0.742493378,1.153655994,-0.682329814,-1.997539274,-4.217324714,1334
-1.9448308,-1.253078685,-2.209128803,-3.485004705,-6.315822549,-7.426324877,0.128369075,-0.636104537,-8.687972738,-6.579278295,1335
-0.590387478,-0.278384556,-0.421384081,-3.619716074,-7.214358345,-7.607050891,-0.28826129,0.063793162,-9.694808103,-4.241145281,1336
-1.469685394,0.740722309,-1.449513726,1.30679932,-0.498328134,0.621553683,-1.765174156,-0.087037775,-8.05653158,-4.614523547,1337
-1.92906043,-0.893824937,-2.389767328,0.827309567,0.177156829,-0.934571259,0.464087969,-0.991022828,-4.489453606,-5.948743652,1339
-0.258724692,0.826772242,8.69E-06,-0.416495735,-0.288925114,0.321858245,0.509946812,0.008106342,-6.688537957,-3.978886218,1340
-0.554051781,-0.29569865,-0.263256801,-5.275886496,-7.979586797,-9.148063398,-0.481675681,-0.76082168,-11.09565667,-9.256879699,1341
-1.082844997,-1.660584583,-1.387510984,-2.850281934,-6.424762181,-6.783012672,0.391197552,-1.025884225,-5.58336329,-3.307871335,1342
0.235120671,-0.482730294,0.225790315,-0.768585399,-0.782708249,-0.041118187,1.00277807,0.079056265,-8.593134397,-5.801266392,1343
-0.222141602,1.30752342,0.173475148,-0.523802973,0.50824953,0.395150173,0.48918719,0.048578547,-5.127068516,-2.850435897,1344
-2.367882125,-0.94980606,-2.861128798,0.507503325,-4.027038757,-4.14231258,0.00323609,-0.721800787,-3.987861348,-3.497048533,1345
-1.247523949,-0.677720817,-1.48986406,-0.69265112,-2.155817178,-0.366822525,0.682434598,-0.057844823,-6.273478807,-2.83751382,1346
-1.280410807,-0.455066152,-1.255016335,-3.305244583,-6.560536291,-7.641648043,-0.284669487,-0.693981494,-10.82139803,-9.322569527,1349
-0.246774699,-0.193495614,-0.116730545,-1.748502428,-5.995153395,-6.275343384,-0.865990656,-0.263524322,-7.785070605,-5.941571726,1352
-0.270106749,0.193628428,-0.193386629,0.191852544,-1.514179868,-0.731857638,-0.265848083,-0.432680052,-8.636546032,-6.123671187,1354
-0.07308649,0.235682957,-0.211221725,4.124459712,2.056325695,0.433044729,-0.185347612,-0.225884787,-8.204360921,-13.58870378,1355
0.225488061,0.930402339,0.497766609,0.852890559,0.4818247,0.199043512,0.698832079,-0.493421109,-2.155094099,-3.248042932,1356
-1.628333804,-1.694484495,-1.884296565,-4.76189394,-6.997680164,-8.362691769,0.187627008,-0.836597439,-8.509490535,-6.827851848,1357
-1.492279389,-0.104818589,-1.571351665,-0.83892704,-5.025511807,-5.188122903,-0.190945075,0.023795739,-5.459095405,-3.918113076,1358
-1.680548186,-0.931924416,-2.244630727,3.254874511,-2.058290791,-1.801606302,-0.898655678,-0.554772349,-2.144295255,-3.97842556,1359
-0.858973078,-0.158744617,-0.6555416,-4.147992696,-6.815080302,-8.207315288,0.424998777,-1.194441272,-7.094138739,-6.926823757,1360
-0.28428561,-0.152412382,-0.122079095,-2.319213158,-6.268482772,-7.080652736,0.204261945,-1.094186658,-8.857900373,-8.646789382,1366
-1.16749938,0.763567565,-0.972455766,-1.420469336,0.695712675,-1.01392827,0.399067173,0.012489945,-12.27883359,-10.67438481,1368
0.030097198,0.815357398,0.502625845,-2.844322526,-6.613595806,-6.942929051,0.407228917,-0.137815805,-8.204076935,-5.088887646,1370
